row_rank,competitor_name,advertiser_id,advertiser_name,advertiser_verified_location,target_country,creative_id,creative_url,creative_format,creative_last_shown_date,regions_shown,variant_index,variant_count,ad_headline,ad_description,ad_cta_text,ad_overlay_text,ad_destination_url,youtube_video_id,youtube_video_url,youtube_video_title,youtube_video_description,youtube_channel_name,youtube_video_duration_s,image_url_at_scrape,aspect_ratio,scrape_run_date,error_tag,r2_public_url,first_scrape_run_date,latest_scrape_run_date,competitor_analysis_docx_r2_url,supernova_rewrite_docx_r2_url,competitor_analysis_image_r2_urls,supernova_rewrite_image_r2_urls,page_rank
70,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR02280664888722325505,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR02280664888722325505?region=IN,YouTubeVideo,2026-04-08,2356,2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,70
71,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR02280664888722325505,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR02280664888722325505?region=IN,YouTubeVideo,2026-04-08,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,71
113,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03714334867731775489,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03714334867731775489?region=IN,YouTubeVideo,2026-05-29,2356,1,4,ഇന്\u200dസ്റ്റാള്\u200d ചെയ്യുക,,,,,,,,,,,,00:00,2026-06-01,html5-banner-no-mp4,,2026-06-01,2026-06-01,,,,,
114,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03714334867731775489,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03714334867731775489?region=IN,YouTubeVideo,2026-05-29,2356,2,4,,,,,,,,,,,,,00:00,2026-06-01,html5-banner-no-mp4,,2026-06-01,2026-06-01,,,,,
115,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03714334867731775489,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03714334867731775489?region=IN,YouTubeVideo,2026-05-29,2356,3,4,,,,,,,,,,,,,,2026-06-01,html5-banner-no-mp4,,2026-06-01,2026-06-01,,,,,
233,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07549967987088818177,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07549967987088818177?region=IN,YouTubeVideo,2026-06-14,2356,1,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,233
234,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07549967987088818177,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07549967987088818177?region=IN,YouTubeVideo,2026-06-14,2356,2,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,234
235,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07549967987088818177,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07549967987088818177?region=IN,YouTubeVideo,2026-06-14,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,235
399,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR13018947619739664385,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR13018947619739664385?region=IN,YouTubeVideo,2026-06-15,2356,1,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,399
400,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR13018947619739664385,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR13018947619739664385?region=IN,YouTubeVideo,2026-06-15,2356,2,5,ఇన్\u200cస్టాల్ చేయండి,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,400
401,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR13018947619739664385,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR13018947619739664385?region=IN,YouTubeVideo,2026-06-15,2356,3,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,401
404,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR13059207337502310401,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR13059207337502310401?region=IN,YouTubeVideo,2026-06-15,2356,1,5,ഇന്\u200dസ്റ്റാള്\u200d ചെയ്യുക,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,404
405,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR13059207337502310401,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR13059207337502310401?region=IN,YouTubeVideo,2026-06-15,2356,2,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,405
406,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR13059207337502310401,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR13059207337502310401?region=IN,YouTubeVideo,2026-06-15,2356,3,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,406
407,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR13059207337502310401,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR13059207337502310401?region=IN,YouTubeVideo,2026-06-15,2356,4,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,407
458,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14375313959857160193,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14375313959857160193?region=IN,YouTubeVideo,2026-06-14,2356,1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,458
459,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14375313959857160193,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14375313959857160193?region=IN,YouTubeVideo,2026-06-14,2356,2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,459
460,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14375313959857160193,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14375313959857160193?region=IN,YouTubeVideo,2026-06-14,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,460
437,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR14375313959857160193,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR14375313959857160193?region=IN,YouTubeVideo,2026-06-01,2356,4,5,,,,,,,,,,,,,,2026-06-01,html5-banner-no-mp4,,2026-06-01,2026-06-01,,,,,
15,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR00356683599275098113,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR00356683599275098113?region=IN,YouTubeVideo,2026-06-15,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,15
76,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR02292858000227958785,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR02292858000227958785?region=IN,YouTubeVideo,2026-06-14,"2524,2586,2050,2356,2784",4,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,76
95,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR03041052427156455425,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR03041052427156455425?region=IN,YouTubeVideo,2026-05-26,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,95
113,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR04267229787317075969,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR04267229787317075969?region=IN,YouTubeVideo,2026-06-14,2356,4,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,113
123,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR04808896356720574465,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR04808896356720574465?region=IN,YouTubeVideo,2026-06-14,2356,4,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,123
133,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR05074673124885135361,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR05074673124885135361?region=IN,YouTubeVideo,2026-06-14,2356,0,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,133
134,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR05074673124885135361,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR05074673124885135361?region=IN,YouTubeVideo,2026-06-14,2356,1,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,134
135,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR05074673124885135361,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR05074673124885135361?region=IN,YouTubeVideo,2026-06-14,2356,2,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,135
136,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR05074673124885135361,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR05074673124885135361?region=IN,YouTubeVideo,2026-06-14,2356,3,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,136
137,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR05074673124885135361,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR05074673124885135361?region=IN,YouTubeVideo,2026-06-14,2356,4,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,137
145,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR05212164141950697473,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR05212164141950697473?region=IN,YouTubeVideo,2026-06-15,"2586,2356,2050,2524",4,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,145
156,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR05345301805934837761,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR05345301805934837761?region=IN,YouTubeVideo,2026-06-14,2356,3,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,156
157,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR05345301805934837761,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR05345301805934837761?region=IN,YouTubeVideo,2026-06-14,2356,4,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,157
196,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR06742815444576501761,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR06742815444576501761?region=IN,YouTubeVideo,2026-06-14,2356,4,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,196
264,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08014230698833477633,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08014230698833477633?region=IN,YouTubeVideo,2026-06-14,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,264
277,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08490193846385246209,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08490193846385246209?region=IN,YouTubeVideo,2026-06-14,2356,0,4,ইনস্টল করুন,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,277
278,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08490193846385246209,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08490193846385246209?region=IN,YouTubeVideo,2026-06-14,2356,1,4,ইনস্টল করুন,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,278
279,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08490193846385246209,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08490193846385246209?region=IN,YouTubeVideo,2026-06-14,2356,2,4,ইনস্টল করুন,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,279
280,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08490193846385246209,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08490193846385246209?region=IN,YouTubeVideo,2026-06-14,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,280
330,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR10434868451473358849,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR10434868451473358849?region=IN,Image,2026-06-15,"2050,2356,2586",0,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/4418468957884183433,,2026-06-15,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR10434868451473358849.jpg,2026-06-15,2026-06-15,,,,,330
331,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR10434868451473358849,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR10434868451473358849?region=IN,Image,2026-06-15,"2050,2356,2586",1,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/4418468957884183433,,2026-06-15,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR10434868451473358849.jpg,2026-06-15,2026-06-15,,,,,331
332,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR10434868451473358849,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR10434868451473358849?region=IN,Image,2026-06-15,"2050,2356,2586",2,3,,,,,,,,,,,,https://tpc.googlesyndication.com/archive/simgad/4418468957884183433,,2026-06-15,,https://pub-893b4a6a607b4221a894bf861da7914e.r2.dev/g_CR10434868451473358849.jpg,2026-06-15,2026-06-15,,,,,332
346,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR11176165315543302145,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR11176165315543302145?region=IN,YouTubeVideo,2026-06-14,"2356,2784",4,6,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,346
347,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR11176165315543302145,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR11176165315543302145?region=IN,YouTubeVideo,2026-06-14,"2356,2784",5,6,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,347
362,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR11859821227419893761,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR11859821227419893761?region=IN,YouTubeVideo,2026-06-14,2356,0,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,362
363,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR11859821227419893761,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR11859821227419893761?region=IN,YouTubeVideo,2026-06-14,2356,1,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,363
364,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR11859821227419893761,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR11859821227419893761?region=IN,YouTubeVideo,2026-06-14,2356,2,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,364
365,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR11859821227419893761,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR11859821227419893761?region=IN,YouTubeVideo,2026-06-14,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,365
380,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR12162775988412874753,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR12162775988412874753?region=IN,YouTubeVideo,2026-06-14,2356,0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,380
381,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR12162775988412874753,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR12162775988412874753?region=IN,YouTubeVideo,2026-06-14,2356,1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,381
382,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR12162775988412874753,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR12162775988412874753?region=IN,YouTubeVideo,2026-06-14,2356,2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,382
383,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR12162775988412874753,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR12162775988412874753?region=IN,YouTubeVideo,2026-06-14,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,383
384,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR12577149210450722817,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR12577149210450722817?region=IN,YouTubeVideo,2026-06-14,2356,0,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,384
385,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR12577149210450722817,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR12577149210450722817?region=IN,YouTubeVideo,2026-06-14,2356,1,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,385
386,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR12577149210450722817,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR12577149210450722817?region=IN,YouTubeVideo,2026-06-14,2356,2,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-15,2026-06-15,,,,,386
